input_deg,output_deg,omega_output,alpha_output,transmission_deg,coupler_x,coupler_y
250.00000000000003,131.46377084493147,-0.0980600040295195,-0.32631331469277386,73.89958967690804,1.910902621852447,29.972121361259084
251.0,131.36285774834667,-0.10377171143306693,-0.32821175715271617,73.50898754615667,2.1687173786013147,29.837594959270703
252.0,131.2562161738214,-0.10951716417101384,-0.33018041779481755,73.1152337660618,2.4324896875766484,29.710944572620964
253.0,131.1438117603022,-0.11529759656766657,-0.33222028873671466,72.7184104602608,2.702188288274673,29.592243828577097
254.00000000000003,131.02560890401358,-0.12111425947861269,-0.3343322712397426,72.31860013803659,2.9777827265904726,29.48156517615674
255.00000000000003,130.90157074273674,-0.12696841865302635,-0.3365171696768907,71.91588570199285,3.2592434088150704,29.378979846816378
256.0,130.77165914178005,-0.13286135298647175,-0.33877568501057337,71.51035045736292,3.54654165630663,29.284557812418328
257.0,130.63583468175537,-0.13879435265532963,-0.3411084077442277,71.10207812295977,3.839649760767095,29.19836774034268
258.0,130.49405664828274,-0.1447687171233442,-0.3435158103102175,70.69115284377403,4.138541040045489,29.12047694560338
259.0,130.3462830237568,-0.1507857530101122,-0.34599823885493947,70.27765920522702,4.443189894378001,29.050951339821417
260.0,130.1924704813185,-0.15684677181063847,-0.3485559043804495,69.86168224908656,4.7535718629619055,28.989855376900522
261.0,130.03257438118604,-0.16295308745436424,-0.3511888732003424,69.44330749105231,5.069663680747496,28.937251995244253
262.0,129.86654876951255,-0.16910601369131456,-0.35389705666604454,69.0226209400193,5.391443335317295,28.89320255634553
263.0,129.69434637994928,-0.17530686129224213,-0.35668020011814505,68.59970911902676,5.71889012370686,28.85776677957316
264.0,129.51591863810768,-0.181556935048831,-0.35953787101590123,68.17465908790126,6.051984709003811,28.831002672972225
265.0,129.33121566912695,-0.18785753055920124,-0.3624694461966463,67.74755846760151,6.390709176544284,28.812966459888635
266.0,129.1401863085703,-0.19420993078309484,-0.36547409821552407,67.31849546627463,6.735047089506072,28.803712501220943
267.0,128.94277811688798,-0.2006154023502489,-0.3685507807148068,66.88755890703155,7.084983543676444,28.803293213096236
268.0,128.738937397702,-0.20707519160457694,-0.37169821277108067,66.4548382574509,7.440505221151156,28.8117589797608
269.0,128.5286092201873,-0.21359052036584752,-0.37491486216779535,66.02042366081952,7.801600442694859,28.829158061470114
270.0,128.3117374458396,-0.2201625813896601,-0.378198927540214,65.58440596911886,8.16825921846971,28.855536497158063
271.0,128.08826475994297,-0.2267925335055577,-0.3815483193396148,65.14687677776453,8.540473296808624,28.890938001660842
272.0,127.85813270806875,-0.23348149641221627,-0.3849606395638539,64.70792846210752,8.918236210681712,28.935403857267232
273.0,127.62128173795993,-0.24023054510771893,-0.38843316020210084,64.26765421570387,9.301543321471726,28.988972799364756
274.0,127.37765124717733,-0.24704070393202923,-0.3919628003428322,63.82614809035865,9.690391859640943,29.051680895950177
275.0,127.12717963690673,-0.2539129401978973,-0.39554610189608014,63.38350503794953,10.084780961835548,29.12356142077271
276.0,126.8698043723516,-0.2608481573856096,-0.3991792038836171,62.939820954033905,10.48471170393599,29.204644719880484
277.0,126.60546205015909,-0.2678471878762057,-0.4028578152542978,62.49519272324008,10.890187129520726,29.29495807134512
278.0,126.3340884733551,-0.27491078519707873,-0.4065771861863408,62.04971826644366,11.301212273168428,29.394525537944475
279.0,126.05561873428799,-0.2820396157532668,-0.41033207784402553,61.60349658972497,11.71779417797919,29.503367812593552
280.0,125.76998730610995,-0.2892342500172149,-0.4141167305632981,61.156627835101965,12.139941906646538,29.621502056324033
281.0,125.47712814335065,-0.2964951531494306,-0.41792483044925893,60.709213333028714,12.567666545364233,29.7489417286287
282.0,125.17697479216632,-0.3038226750222408,-0.4217494743786774,60.26135565664632,13.00098119979912,29.885696410004414
283.0,124.86946051087531,-0.3112170396188358,-0.42558313341271176,59.81315867776652,13.439900982307556,30.031771616551033
284.0,124.55451840141836,-0.3186783337799988,-0.42941761463914535,59.364727624564914,13.884442989517673,30.1871686065098
285.0,124.23208155240941,-0.3262064952714013,-0.43324402147993973,58.916169140952775,14.33462626934164,30.351884178657095
286.0,123.90208319447038,-0.33380130014512355,-0.43705271251895744,58.46759134759003,14.790471776423757,30.5259104625072
287.0,123.56445686856743,-0.34146234937021097,-0.4408332589266519,58.019103904493896,15.25200231496964,30.70923470032111
288.0,123.21913660809207,-0.34918905470863026,-0.44457440058358516,57.570818075187915,15.71924246784144,30.90183902096912
289.0,122.866057135453,-0.35698062381500534,-0.44826400103315056,57.12284679232693,16.192218510742112,31.103700205751835
290.0,122.50515407396425,-0.3648360445410695,-0.4518890014261173,56.67530472472129,16.670958310251837,31.314789446350353
291.0,122.13636417583317,-0.3727540684289207,-0.45543537365591363,56.228308345671174,17.155491204419462,31.53507209514989
292.0,121.75962556706608,-0.38073319338098,-0.4588880729241761,55.78197600250759,17.645847864553637,31.764507408264137
293.0,121.3748780101192,-0.388771645499127,-0.46223099002137974,55.33642798722147,18.142060136803508,32.00304828168049
294.0,120.98206318512645,-0.3968673600908863,-0.46544690365751684,54.89178660804409,18.64416086206694,32.25064098104933
295.0,120.58112499053645,-0.40501796184685956,-0.46851743323314465,54.44817626182405,19.152183672718166,32.50722486575453
296.0,120.1720098639822,-0.4132207442009316,-0.4714229925018101,54.00572350702438,19.666162764606277,32.772732108028016
297.0,119.7546671241906,-0.42147264789322647,-0.4741427446410895,53.56455713714039,20.186132642744816,33.04708740800878
298.0,119.32904933471634,-0.4297702387654224,-0.476654559321299,53.1248082543153,20.712127839089295,33.3302077057957
299.0,118.89511269024749,-0.438109684828999,-0.4789349724383546,52.68661034290122,21.24418260079014,33.622001891707725
300.0,118.45281742618512,-0.44648673265932076,-0.4809591492601385,52.25009934268603,21.78233054731091,33.922370516137676
301.0,118.00212825213866,-0.45489668318232357,-0.4827008518238395,51.81541372147274,22.32660429482226,34.23120550057651
302.0,117.54301480990456,-0.4633343669359628,-0.48413241151458086,51.38269454666539,22.877035046319204,34.54838985158271
303.0,117.07545215640576,-0.4717941189056862,-0.485224707852676,50.952085555477105,23.433652145970367,34.87379737968568
304.0,116.59942127196027,-0.4802697530519799,-0.4859471546171284,50.523733223337494,23.99648259629162,35.20729242543423
305.0,116.11490959411904,-0.48875453666861485,-0.4862676945354025,50.097786830034224,24.565550536848857,35.54872959503542
306.0,115.62191157716462,-0.497241164732588,-0.48615280387258786,49.674398523077926,25.14087668333766,35.89795350827086
307.0,115.12042927718743,-0.505721734430909,-0.48556750835503876,49.25372337773387,25.72247772606466,36.25479856162586
308.0,114.61047296246034,-0.5141877200753067,-0.4844754119622182,48.83591945311318,26.310365687070586,36.61908870981959
309.0,114.09206174860623,-0.5226299486435021,-0.48283874021314244,48.42114784366318,26.904547235390883,36.99063726917859
310.0,113.56522425780062,-0.5310385762148504,-0.4806183996574682,48.009572725344974,27.505022960250994,37.36924674654598
311.0,113.02999930096858,-0.5394030655986105,-0.47777405535224204,47.60136139572642,28.11178660234049,37.75470869766478
312.0,112.48643658162091,-0.5477121654847124,-0.4742642281595592,47.196684307165114,28.724824243710678,38.14680361920441
313.0,111.93459741962866,-0.5559538914792324,-0.47004641373322853,46.79571509219333,29.344113457291378,38.545300878817
314.0,111.37455549285691,-0.5641155094194884,-0.46507722506882254,46.3986305801608,29.96962241753031,38.94995868779999
315.0,110.80639759416651,-0.5721835213962126,-0.4593125604655865,46.00561080413025,30.601308974222782,39.36052412110344
316.0,110.23022440085026,-0.5801436549420139,-0.45270779868452293,45.61683899696277,31.239119692218992,39.776733189542426
317.0,109.64615125309479,-0.5879808558756071,-0.4452180229780299,45.23250157547485,31.88298886037507,40.198310969149965
318.0,109.05430893755579,-0.5956792853192112,-0.43679827550622263,44.85278811149417,32.5328374738443,40.62497179262516
319.0,108.45484447160416,-0.6032223214311425,-0.4274038434365852,44.477891288592495,33.18857219458935,41.05641950778512
320.0,107.84792188324862,-0.6105925664158836,-0.4169905777404337,44.10800684323122,33.85008429582392,41.49234780780651
321.0,107.23372298116949,-0.6177718593886196,-0.4055152453454471,43.743333489017445,34.51724859696256,41.932440637835654
322.0,106.61244810871698,-0.6247412956790989,-0.39293591487280427,43.38407282274065,35.18992239655515,42.376372682243804
323.0,105.98431687514245,-0.6314812531593008,-0.379212375675715,43.03042921084407,35.867944411601194,42.82380993639629
324.0,105.34956885674967,-0.6379714261694062,-0.36430658930037213,42.68260965497911,36.551133732563635,43.27441036628383
325.0,104.70846426008953,-0.6441908675953664,-0.3481831718094748,42.34082363530191,37.239288804313595,43.72782465872342
326.0,104.0612845387829,-0.6501180396176299,-0.3308099046438243,42.005282930198135,37.9321864441237,44.183697064066855
327.0,103.40833295506053,-0.6557308736027277,-0.3121582708533051,41.676201411169735,38.62958090866037,44.64166633245682
328.0,102.74993507666629,-0.6610068395462391,-0.292204012612538,41.35379481168325,39.33120302268733,45.1013667436396
329.0,102.08643919940121,-0.6659230253959101,-0.2709277049602549,41.03828046887506,40.0367593828539,45.56242922918087
330.0,101.41821668530339,-0.6704562264865244,-0.24831533968087272,40.729877037122876,40.74593165047735,46.02448258464663
331.0,100.74566220628319,-0.6745830452028786,-0.22435891220251214,40.42880417264309,41.458375947611785,46.48715476790774
332.0,100.06919388298257,-0.6782800008537312,-0.1990570033432173,40.13528218844762,42.17372237089354,46.95007427822336
333.0,99.3892533087186,-0.6815236495881397,-0.17241534672668055,39.84953167920192,42.89157463764151,47.41287160917133
334.0,98.70630544862212,-0.6842907140170447,-0.14444737174526723,39.57177311576795,43.61150987844014,47.875180766845354
335.0,98.02083840451174,-0.6865582220188035,-0.11517471111052095,39.302226409484966,44.333078589917804,48.33664084306176
336.0,97.33336303666118,-0.6883036540098174,-0.08462766134185269,39.04111044655013,45.055804760634146,48.79689763164031
337.0,96.64441243444068,-0.6895050977534424,-0.05284558404706606,38.788642593194794,45.779186181889784,49.255605274189
338.0,95.95454122884681,-0.6901414095657206,-0.01987723558872213,38.54503817271913,46.502694953855574,49.71242792026614
339.0,95.26432474118539,-0.6901923805597017,0.014218987248537754,38.31050991584168,47.225778195690424,50.16704138536696
340.0,94.57435796363686,-0.6896389063564526,0.04937489763237564,38.08526738623245,47.94785896627123,50.61913478892774
341.0,93.88525436910943,-0.6884631584862195,0.08551247644419714,37.86951638353245,48.66833739981886,51.06841215350829
342.0,93.1976445496574,-0.686648755514031,0.122543947694733,37.66345832660463,49.38659205808561,51.51459394555043
343.0,92.51217468479442,-0.6841809317571277,0.16037198038685374,37.46728962020923,50.10198149791148,51.95741853765763
344.0,91.82950484323422,-0.6810467013238789,0.1988900237477692,37.28120100873557,50.81384604990163,52.39664357224221
345.0,91.1503071239173,-0.6772350151021712,0.2379827804989197,37.105376921053725,51.52150980077794,52.832047206669976
346.0,90.47526364458555,-0.6727369082660289,0.27752682022660147,36.93999481095009,52.224282768681675,53.26342922072588
347.0,89.80506438861036,-0.6675456358581962,0.31739133200864916,36.78522449798089,52.92146325741656,53.690611968339695
348.0,89.14040492320316,-0.6616567940482986,0.3574390123099786,36.641227513900766,53.61234037240783,54.113441157051156
349.0,88.48198400449495,-0.6550684247643703,0.3975270808662799,36.508156460089424,54.29619667808764,54.53178644064974
350.0,87.83050108719993,-0.6477811015518161,0.43750841392998796,36.38615438160009,54.97231097358597,54.94554181276851
351.0,87.1866537586216,-0.6397979947281609,0.4772327809664931,36.27535416357541,55.63996116109207,55.35462579190991
352.0,86.55113511856096,-0.6311249141722538,0.5165481677794627,36.17587795581756,56.29842717912511,55.75898139137828
353.0,85.92463112819146,-0.6217703284086951,0.5553021662327264,36.08783663124637,56.94699397128933,56.15857587083057
354.0,85.30781795212269,-0.6117453590160195,0.593343408339148,36.011329283828644,57.58495445994108,56.55340026955629
355.0,84.70135931864756,-0.6010637497923355,0.6305230206119533,35.94644277132131,58.21161249360996,56.94346872507703
356.0,84.10590392351976,-0.5897418105447743,0.6666960733125336,35.89325130782024,58.82628573702028,57.328817584131734
357.0,83.522082902517,-0.5777983358179075,0.7017229986519827,35.851816110671336,59.42830847316657,57.7095043164914
358.0,82.95050739750562,-0.5652544993288149,0.7354709521560324,35.82218510577016,60.017034288097776,58.08560624524014
359.0,82.39176623972985,-0.5521337253198616,0.7678150923006756,35.80439269466431,60.591838610837655,58.45721911008433
360.0,81.84642377262611,-0.5384615384615387,0.7986397551531839,35.79845958619362,61.15212108316693,58.824455482829386
